FL_Test | INFO flwr 2024-05-25 15:19:20,951 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | DEBUG flwr 2024-05-31 16:20:23,140 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:20:23,140 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:20:25,078 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 16:20:25,078 | server.py:153 | FL finished in 1167.4638606000226
FL_Test | INFO flwr 2024-05-31 16:20:25,078 | app.py:225 | app_fit: losses_distributed [(1, 141.11033139806432), (2, 131.90514118261913), (3, 126.35161058885456), (4, 132.79231029503245)]
FL_Test | INFO flwr 2024-05-31 16:20:25,078 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]}
FL_Test | INFO flwr 2024-05-31 16:20:25,078 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 11.787072), (2, 11.40032), (3, 11.159382), (4, 11.441738)], 'R2': [(1, 0.777449), (2, 0.79291), (3, 0.801349), (4, 0.791225)]}
FL_Test | INFO flwr 2024-05-31 16:20:25,078 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 16:20:25,078 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 16:24:24,171 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=4, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 16:24:24,171 | app.py:175 | Flower ECE: gRPC server running (4 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 16:24:24,171 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 16:24:24,171 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 16:29:40,645 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 16:29:40,645 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 16:29:40,645 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 16:29:56,307 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:36:07,231 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:36:07,239 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:36:08,638 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:36:08,638 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:42:22,008 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:42:22,008 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:42:23,376 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:42:23,376 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:48:41,541 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:48:41,541 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:48:42,931 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:48:42,931 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:55:01,555 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:55:01,555 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:55:02,938 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 16:55:02,938 | server.py:153 | FL finished in 1522.2973915999755
FL_Test | INFO flwr 2024-05-31 16:55:02,946 | app.py:225 | app_fit: losses_distributed [(1, 88.74305846369377), (2, 83.36401791340431), (3, 84.79439299189691), (4, 83.75653256800452)]
FL_Test | INFO flwr 2024-05-31 16:55:02,946 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]}
FL_Test | INFO flwr 2024-05-31 16:55:02,946 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.281488), (2, 9.040831), (3, 9.101804), (4, 9.052114)], 'R2': [(1, 0.712743), (2, 0.729931), (3, 0.725442), (4, 0.728754)]}
FL_Test | INFO flwr 2024-05-31 16:55:02,946 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 16:55:02,946 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 17:00:29,981 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 17:00:29,981 | app.py:175 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 17:00:29,981 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 17:00:29,981 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 17:02:29,611 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 17:02:29,611 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 17:02:29,611 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 17:04:27,748 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:08:44,594 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:08:44,594 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:08:46,543 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:08:46,543 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:13:06,472 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:13:06,472 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:13:08,431 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:13:08,431 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:17:32,992 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:17:32,992 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:17:34,930 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:17:34,930 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:21:22,655 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:21:22,663 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:21:24,555 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:21:24,555 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:24:57,519 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:24:57,519 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:24:59,083 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 17:24:59,083 | server.py:153 | FL finished in 1349.468246199889
FL_Test | INFO flwr 2024-05-31 17:24:59,083 | app.py:225 | app_fit: losses_distributed [(1, 82.04600319447835), (2, 83.33258315032955), (3, 83.00810679945639), (4, 83.34893777266628), (5, 83.638439770856)]
FL_Test | INFO flwr 2024-05-31 17:24:59,083 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)]}
FL_Test | INFO flwr 2024-05-31 17:24:59,083 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.114289), (2, 8.203421), (3, 8.200018), (4, 8.210123), (5, 8.256819)], 'R2': [(1, 0.855586), (2, 0.853587), (3, 0.854136), (4, 0.853555), (5, 0.853189)]}
FL_Test | INFO flwr 2024-05-31 17:24:59,083 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 17:24:59,083 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 17:26:39,728 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 17:26:39,728 | app.py:175 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 17:26:39,728 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 17:26:39,728 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 17:29:52,482 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 17:29:52,482 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 17:29:52,482 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 17:30:58,860 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:35:29,896 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:35:29,896 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:35:32,049 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:35:32,049 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:40:03,352 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:40:03,352 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:40:05,453 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:40:05,453 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:44:37,720 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:44:37,720 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:44:39,669 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:44:39,669 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:49:07,852 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:49:07,852 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:49:10,063 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:49:10,063 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:53:38,163 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 17:53:38,163 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 17:53:40,205 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 17:53:40,205 | server.py:153 | FL finished in 1427.71658509993
FL_Test | INFO flwr 2024-05-31 17:53:40,205 | app.py:225 | app_fit: losses_distributed [(1, 131.70574608201244), (2, 134.2826134655086), (3, 132.83722397058133), (4, 125.85740493201777), (5, 138.1528384320498)]
FL_Test | INFO flwr 2024-05-31 17:53:40,723 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)]}
FL_Test | INFO flwr 2024-05-31 17:53:40,723 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 11.399703), (2, 11.510691), (3, 11.445857), (4, 11.137231), (5, 11.662983)], 'R2': [(1, 0.792509), (2, 0.788221), (3, 0.790925), (4, 0.802063), (5, 0.782908)]}
FL_Test | INFO flwr 2024-05-31 17:53:40,723 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 17:53:40,723 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 17:57:01,065 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 17:57:01,096 | app.py:175 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 17:57:01,096 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 17:57:01,096 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 18:01:54,616 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 18:01:54,616 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 18:01:54,626 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 18:02:10,319 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:07:54,597 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:07:54,597 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:07:56,124 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:07:56,124 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:14:13,044 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:14:13,044 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:14:14,407 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:14:14,407 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:20:32,573 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:20:32,581 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:20:33,959 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:20:33,959 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:26:52,622 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:26:52,630 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:26:54,051 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:26:54,051 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:33:09,929 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 18:33:09,929 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 18:33:11,307 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 18:33:11,307 | server.py:153 | FL finished in 1876.68286229996
FL_Test | INFO flwr 2024-05-31 18:33:11,307 | app.py:225 | app_fit: losses_distributed [(1, 88.82490299012946), (2, 82.59276894478069), (3, 89.48075222823735), (4, 85.68869833616648), (5, 82.51955759626837)]
FL_Test | INFO flwr 2024-05-31 18:33:11,307 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)]}
FL_Test | INFO flwr 2024-05-31 18:33:11,307 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.287659), (2, 9.004111), (3, 9.308506), (4, 9.147558), (5, 9.002304)], 'R2': [(1, 0.712432), (2, 0.732419), (3, 0.710496), (4, 0.722513), (5, 0.732633)]}
FL_Test | INFO flwr 2024-05-31 18:33:11,307 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 18:33:11,315 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 12:32:16,943 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 12:32:16,959 | app.py:175 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 12:32:16,959 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 12:32:16,959 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 12:35:34,214 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 12:35:34,222 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 12:35:34,222 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 12:35:34,222 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 12:38:57,964 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 12:38:57,964 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 12:38:57,964 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 12:39:18,806 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 12:43:32,565 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 12:43:32,565 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 12:43:34,718 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 12:43:34,718 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 12:46:46,750 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 12:46:46,750 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 12:46:48,890 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL_Test | INFO flwr 2024-06-04 12:46:48,890 | server.py:153 | FL finished in 470.92860890000884
FL_Test | INFO flwr 2024-06-04 12:46:48,890 | app.py:225 | app_fit: losses_distributed [(1, 39.13472140176063), (2, 38.91281057726702)]
FL_Test | INFO flwr 2024-06-04 12:46:48,890 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 12:46:48,890 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 6.104776), (2, 6.100223)], 'R2': [(1, 0.939465), (2, 0.939843)]}
FL_Test | INFO flwr 2024-06-04 12:46:48,890 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 12:46:48,890 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 12:47:04,248 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 12:47:04,263 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 12:47:04,263 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 12:47:04,263 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 12:49:46,078 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 12:49:46,078 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 12:49:46,078 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 12:51:35,315 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 12:55:51,319 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 12:55:51,319 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 12:55:52,216 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 12:55:52,216 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 13:00:12,027 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 13:00:12,027 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-06-04 13:00:12,939 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL_Test | INFO flwr 2024-06-04 13:00:12,939 | server.py:153 | FL finished in 626.8623654999974
FL_Test | INFO flwr 2024-06-04 13:00:12,939 | app.py:225 | app_fit: losses_distributed [(1, 120.57340319169319), (2, 118.13628355543288)]
FL_Test | INFO flwr 2024-06-04 13:00:12,939 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 13:00:12,939 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.634557), (2, 9.358942)], 'R2': [(1, 0.778488), (2, 0.781992)]}
FL_Test | INFO flwr 2024-06-04 13:00:12,939 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 13:00:12,949 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 13:17:16,898 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 13:17:16,919 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 13:17:16,919 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 13:17:16,919 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 13:20:51,850 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 13:20:51,850 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 13:20:51,858 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 13:23:04,101 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 13:28:52,788 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 13:28:52,788 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 13:28:55,117 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 13:28:55,117 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 13:34:40,116 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 13:34:40,116 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 13:34:42,406 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 13:34:42,406 | server.py:153 | FL finished in 830.5562498000072
FL_Test | INFO flwr 2024-06-04 13:34:42,406 | app.py:225 | app_fit: losses_distributed [(1, 83.58917443135938), (2, 82.74781744773426)]
FL_Test | INFO flwr 2024-06-04 13:34:42,406 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 13:34:42,406 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.256375), (2, 8.150771)], 'R2': [(1, 0.853271), (2, 0.854466)]}
FL_Test | INFO flwr 2024-06-04 13:34:42,422 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 13:34:42,422 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 13:42:00,367 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 13:42:00,393 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 13:42:00,393 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 13:42:00,393 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 13:48:17,129 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-06-04 13:48:17,129 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 13:48:17,129 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 13:48:47,595 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 13:55:24,203 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 13:55:24,203 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 13:55:25,804 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 13:55:25,804 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 14:01:46,216 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 14:01:46,216 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
